Brand,Model,Price,Year,Mileage,Transmission,Body Type,Condition,Cylinders,Fuel Type,VIN,Title Status,Link
Toyota,Camry,6600,2014,130000,automatic,sedan,excellent,4,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/burleson-2014-toyota-camry-se/7836184715.html
Volkswagen,Jetta,6200,2013,92000,automatic,Unknown,like new,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/plano-2013-volkswagen-jetta-se-25l/7836183669.html
Ram,1500,7900,2008,187000,automatic,Unknown,like new,8,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/plano-2008-ram-1500-mega-cab-slt/7836179776.html
Mercedes,benz s550,4990,2010,164000,automatic,sedan,excellent,6,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/lewisville-2010-mercedes-benz-e350/7836177844.html
Bmw,320i,4990,2011,160000,automatic,sedan,good,6,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/lewisville-2011-bmw-535-elegant-black/7836177482.html
Volkswagen,Jetta,5490,2013,117000,automatic,sedan,excellent,5,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/lewisville-2013-vw-jetta-25-se-with/7836177192.html
Ford,f350 super duty,3300,2012,177000,automatic,van,Unknown,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/plano-2012-ford-e250-extended-cargo-van/7836170257.html
Chevrolet,silverado 1500,20500,2018,139000,automatic,SUV,good,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/dallas-2018-chevrolet-suburban/7836168221.html
Infiniti,g35,13000,2016,140208,automatic,SUV,Unknown,Unknown,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/prosper-2016-infiniti-qx80-for-sale/7836167351.html
Ford,f350 super duty,9999,2010,162000,automatic,truck,good,8,gas,1FTFW1CV6AKB33146,clean,https://dallas.craigslist.org/ftw/cto/d/haslet-2010-ford-150-crewcab/7836162454.html
Ineos,Grenadier,87654,2024,1669,automatic,SUV,like new,6,gas,SC6GM1CA9RF021115,clean,https://dallas.craigslist.org/ndf/cto/d/plano-way-below-dealer-prices/7836161349.html
Mitsubishi,lancer,7300,2017,130000,automatic,Unknown,excellent,4,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/carrollton-vendo-mitsubishi-lancer-2017/7836160468.html
Ford,f350 super duty,1000,2001,120000,manual,pickup,good,4,gas,1FTYR10C81PA24757,clean,https://dallas.craigslist.org/ftw/cto/d/stephenville-2001-ford-ranger/7836160465.html
Dodge,ram 1500,4750,2007,1,automatic,pickup,excellent,8,gas,Unknown,clean,https://dallas.craigslist.org/dal/cto/d/the-colony-2007-dodge-ram-sport-sle/7836159829.html
Nissan,versa sv,6500,2016,96970,automatic,SUV,Unknown,Unknown,gas,Unknown,salvage,https://dallas.craigslist.org/ftw/cto/d/allen-2016-nissan-rogue-96mil-millas/7836156534.html
Hyundai,Elantra,16999,2020,66360,automatic,sedan,good,4,gas,5NPEJ4J29LH030101,lien,https://dallas.craigslist.org/ndf/cto/d/allen-2020-hyundai-sonata-sel-plus/7836156339.html
Honda,CR-V EX,8000,2013,170894,manual,coupe,like new,6,gas,Unknown,clean,https://dallas.craigslist.org/ndf/cto/d/waxahachie-2013-honda-accode-lx/7836153385.html
Dodge,ram 1500,29500,1973,88000,automatic,coupe,like new,8,gas,Unknown,clean,https://dallas.craigslist.org/sdf/cto/d/terrell-1973-dodge-charger-brougham-se/7836153114.html
Coachmen,Freelander,1600,2015,106600,automatic,Unknown,excellent,10,gas,Unknown,clean,https://dallas.craigslist.org/ftw/cto/d/fort-worth-2015-coachmen-freelander/7836151354.html
